Order ID	Order Date	Order Priority	Order Quantity	Sales	Ship Mode	Shipping Cost	Unit price	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date
29986	8/26/2011	Critical	18	1477.39	Regular Air	2.99	82.08	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	7/3/2011
48512	8/28/2011	Not Specified	18	238.79	Regular Air	4.72	13.27	British Columbia	Consumer	Office Supplies	Paper	Small Box	8/4/2011
46468	8/28/2011	Critical	18	1618.31	Express Air	1.99	89.91	Ontario	Home Office	Technology	Computer Peripherals	Small Pack	1/13/2011
44997	8/28/2011	Low	18	88.1	Regular Air	4.86	4.89	New Brunswick	Consumer	Furniture	Office Furnishings	Small Box	10/2/2011
12066	8/28/2011	Medium	18	4442.049	Regular Air	8.08	246.78	Yukon	Small Business	Technology	Telephones and Communication	Small Box	2/7/2011
18432	8/28/2011	High	18	76.42	Express Air	0.83	4.25	Nova Scotia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	3/14/2011
14021	8/30/2011	High	18	27.05	Express Air	0.83	1.50	Nova Scotia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	3/8/2011
3588	8/30/2011	Not Specified	18	410.27	Regular Air	3.92	22.79	New Brunswick	Home Office	Furniture	Office Furnishings	Small Pack	3/20/2011
29318	8/30/2011	Not Specified	18	2954.14	Express Air	35	164.12	Ontario	Corporate	Office Supplies	Storage & Organization	Large Box	7/1/2011
27589	8/30/2011	Medium	18	64.43	Regular Air	1.49	3.58	Ontario	Corporate	Furniture	Tables	Jumbo Box	9/16/2011
12263	8/31/2011	High	18	515.65	Regular Air	3.99	28.65	Ontario	Corporate	Office Supplies	Appliances	Small Box	7/6/2011
21542	8/31/2011	High	18	11674.968	Delivery Truck	84.84	648.61	Prince Edward Island	Corporate	Furniture	Tables	Jumbo Box	5/22/2011
13472	8/31/2011	Critical	18	106.03	Regular Air	0.5	5.89	Nova Scotia	Home Office	Office Supplies	Labels	Small Box	10/27/2011
41987	8/31/2011	Not Specified	18	6481.048	Delivery Truck	29.2	360.06	Alberta	Corporate	Furniture	Tables	Jumbo Box	10/22/2011
35555	8/31/2011	Medium	18	11266.4	Delivery Truck	43.32	625.91	Ontario	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	3/5/2011
20102	8/31/2011	High	18	333.3	Regular Air	1.99	18.52	Manitoba	Small Business	Technology	Computer Peripherals	Small Pack	6/6/2011
51463	8/31/2011	Low	18	405.3395	Express Air	3.9	22.52	Quebec	Corporate	Technology	Telephones and Communication	Small Box	12/17/2011
32546	8/31/2011	Critical	18	1294.023	Regular Air	1.25	71.89	Quebec	Home Office	Technology	Telephones and Communication	Small Pack	3/19/2011
3393	9/1/2011	High	18	127.74	Express Air	4	7.10	Nova Scotia	Consumer	Technology	Computer Peripherals	Small Box	7/4/2011
58372	9/1/2011	Low	18	184.1	Regular Air	0.7	10.23	Nova Scotia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	4/7/2011
52930	9/2/2011	Low	18	1112.157	Regular Air	3.3	61.79	Ontario	Corporate	Technology	Telephones and Communication	Small Pack	11/8/2011
28870	9/2/2011	High	18	1154.89	Regular Air	6.5	64.16	Saskachewan	Corporate	Technology	Computer Peripherals	Small Box	11/11/2011
52929	9/2/2011	High	18	46.94	Regular Air	1.22	2.61	Northwest Territories	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	4/9/2011
38466	9/2/2011	Critical	18	111.37	Regular Air	0.5	6.19	Ontario	Corporate	Office Supplies	Labels	Small Box	8/19/2011
46311	9/2/2011	High	18	302.07	Regular Air	8.4	16.78	Saskachewan	Consumer	Office Supplies	Paper	Small Box	7/27/2011
37121	9/2/2011	Not Specified	18	9499.3	Delivery Truck	64.2	527.74	Ontario	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	3/16/2011
52929	9/3/2011	High	18	53.94	Regular Air	1.25	3.00	Northwest Territories	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	4/9/2011
5989	9/3/2011	Medium	18	56.77	Regular Air	1.34	3.15	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	10/15/2011
35399	9/3/2011	Low	18	188.38	Regular Air	5.68	10.47	Saskachewan	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	1/23/2011
11233	9/3/2011	Not Specified	18	276.5	Regular Air	4.8	15.36	Ontario	Corporate	Office Supplies	Envelopes	Small Box	9/1/2011
5347	9/3/2011	Medium	18	187.204	Regular Air	5.26	10.40	Alberta	Corporate	Technology	Telephones and Communication	Small Box	2/22/2011
4128	9/3/2011	Not Specified	18	391.42	Regular Air	5.12	21.75	Ontario	Consumer	Office Supplies	Paper	Small Box	10/8/2011
42081	9/3/2011	Low	18	188.34	Regular Air	5.74	10.46	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	1/15/2011
6982	9/3/2011	Not Specified	18	844.09	Regular Air	10.49	46.89	Nunavut	Corporate	Furniture	Office Furnishings	Small Box	11/18/2011
41349	9/3/2011	Critical	17	475.52	Regular Air	6.27	27.97	British Columbia	Home Office	Office Supplies	Storage & Organization	Medium Box	12/19/2011
38403	9/4/2011	Low	17	142.1	Regular Air	0.99	8.36	Quebec	Home Office	Office Supplies	Labels	Small Box	5/25/2011
27845	9/4/2011	Not Specified	17	220.45	Regular Air	0.5	12.97	Saskachewan	Small Business	Office Supplies	Labels	Small Box	7/14/2011
28550	9/4/2011	Not Specified	17	7.64	Regular Air	3.01	0.45	Saskachewan	Corporate	Office Supplies	Paper	Wrap Bag	3/21/2011
14563	9/4/2011	Critical	17	953.0455	Regular Air	5.99	56.06	Alberta	Corporate	Technology	Telephones and Communication	Wrap Bag	12/3/2011
17860	9/4/2011	Critical	17	139	Express Air	9.23	8.18	Alberta	Small Business	Office Supplies	Appliances	Small Box	4/8/2011
37826	9/4/2011	Medium	17	325.8	Regular Air	6.18	19.16	Saskachewan	Consumer	Office Supplies	Paper	Small Box	4/25/2011
48101	9/4/2011	High	17	108.87	Regular Air	16.87	6.40	Northwest Territories	Home Office	Office Supplies	Paper	Small Box	9/14/2011
6755	9/4/2011	High	17	156.47	Regular Air	6.05	9.20	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	5/3/2011
56423	9/5/2011	Not Specified	17	170.82	Express Air	0.5	10.05	Saskachewan	Corporate	Office Supplies	Labels	Small Box	12/26/2011
37702	9/5/2011	Not Specified	17	601.78	Regular Air	4.51	35.40	Manitoba	Consumer	Office Supplies	Storage & Organization	Small Box	6/12/2011
34853	9/5/2011	Critical	17	651.9	Regular Air	6.85	38.35	British Columbia	Small Business	Furniture	Office Furnishings	Wrap Bag	10/2/2011
49760	9/5/2011	Medium	17	1281.1795	Regular Air	5.92	75.36	Saskachewan	Home Office	Technology	Telephones and Communication	Small Box	10/3/2011
12481	9/6/2011	Critical	17	388.8665	Regular Air	0.99	22.87	Alberta	Corporate	Technology	Telephones and Communication	Small Pack	7/10/2011
19041	9/6/2011	Low	17	1849.8	Regular Air	4.62	108.81	Yukon	Corporate	Office Supplies	Appliances	Small Box	8/4/2011
5799	9/6/2011	Critical	17	9626.86	Delivery Truck	42.52	566.29	Nova Scotia	Small Business	Office Supplies	Appliances	Jumbo Drum	8/4/2011
11651	9/6/2011	Medium	17	65.85	Express Air	0.98	3.87	Alberta	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	2/24/2011
22433	9/7/2011	Critical	17	797.98	Regular Air	0.99	46.94	Yukon	Home Office	Technology	Telephones and Communication	Wrap Bag	3/5/2011
4773	9/7/2011	Critical	17	6746.312	Delivery Truck	29.21	396.84	Ontario	Home Office	Furniture	Tables	Jumbo Box	12/24/2011
6374	9/7/2011	Critical	17	857.42	Express Air	3.6	50.44	British Columbia	Corporate	Technology	Computer Peripherals	Small Pack	8/8/2011
38274	9/7/2011	High	17	1225.37	Regular Air	24.49	72.08	Ontario	Consumer	Furniture	Chairs & Chairmats	Large Box	6/12/2011
30369	9/7/2011	Critical	17	174.22	Regular Air	2.64	10.25	Ontario	Home Office	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	3/25/2011
12355	9/7/2011	Not Specified	17	225.47	Regular Air	7.51	13.26	Saskachewan	Corporate	Office Supplies	Storage & Organization	Small Box	5/29/2011
740	9/8/2011	Medium	17	28.01	Regular Air	0.49	1.65	Ontario	Corporate	Office Supplies	Labels	Small Box	7/15/2011
59971	9/8/2011	Critical	17	514.86	Regular Air	6.47	30.29	British Columbia	Home Office	Office Supplies	Paper	Small Box	6/2/2011
10340	9/8/2011	High	17	224.32	Regular Air	13.99	13.20	Ontario	Home Office	Furniture	Office Furnishings	Medium Box	6/23/2011
35494	9/8/2011	Medium	17	1731.104	Regular Air	69	101.83	Quebec	Consumer	Furniture	Tables	Large Box	2/15/2011
14500	9/8/2011	Not Specified	17	839.7	Regular Air	5.77	49.39	Manitoba	Consumer	Office Supplies	Paper	Small Box	6/26/2011
44610	9/8/2011	High	17	127.9	Regular Air	0.5	7.52	British Columbia	Consumer	Office Supplies	Labels	Small Box	3/10/2011
6982	9/8/2011	Not Specified	17	544.41	Delivery Truck	57.38	32.02	Nunavut	Corporate	Furniture	Bookcases	Jumbo Box	11/18/2011
12130	9/9/2011	Not Specified	17	686.2	Regular Air	3.62	40.36	Ontario	Consumer	Furniture	Office Furnishings	Wrap Bag	12/12/2011
31524	9/9/2011	Low	17	1025.88	Delivery Truck	42	60.35	Yukon	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	6/28/2011
39270	9/9/2011	High	17	65.78	Regular Air	3.37	3.87	British Columbia	Home Office	Office Supplies	Rubber Bands	Wrap Bag	2/6/2011
49760	9/10/2011	Medium	17	710.33	Express Air	9.03	41.78	Saskachewan	Home Office	Office Supplies	Paper	Small Box	10/3/2011
31271	9/10/2011	Low	17	43.29	Regular Air	10.16	2.55	Alberta	Small Business	Furniture	Office Furnishings	Large Box	4/27/2011
31046	9/10/2011	Critical	17	248.42	Regular Air	4.42	14.61	Ontario	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	2/10/2011
22657	9/10/2011	High	17	9544.18	Express Air	11.25	561.42	British Columbia	Corporate	Technology	Computer Peripherals	Small Box	10/30/2011
21639	9/10/2011	Not Specified	17	145.15	Regular Air	9.92	8.54	Yukon	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	2/4/2011
9027	9/10/2011	Low	17	932.892	Regular Air	0.99	54.88	Prince Edward Island	Consumer	Technology	Telephones and Communication	Small Pack	9/11/2011
52805	9/10/2011	High	17	596.56	Express Air	5.5	35.09	Ontario	Corporate	Technology	Computer Peripherals	Small Box	9/28/2011
32806	9/11/2011	Critical	17	178.78	Regular Air	8.99	10.52	Northwest Territories	Home Office	Furniture	Office Furnishings	Small Pack	6/22/2011
57760	9/11/2011	Not Specified	17	275.11	Regular Air	4	16.18	British Columbia	Corporate	Furniture	Office Furnishings	Wrap Bag	7/14/2011
28674	9/11/2011	High	17	161.96	Regular Air	5.67	9.53	Saskachewan	Home Office	Office Supplies	Paper	Small Box	8/16/2011
28003	9/11/2011	Critical	17	157.79	Regular Air	6.07	9.28	Northwest Territories	Corporate	Office Supplies	Paper	Small Box	3/21/2011
45248	9/11/2011	Medium	17	4941.7725	Regular Air	8.99	290.69	Manitoba	Corporate	Technology	Telephones and Communication	Small Box	4/18/2011
50854	9/11/2011	Critical	17	452.15	Express Air	3.37	26.60	Ontario	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	12/17/2011
8064	9/12/2011	High	17	10445.95	Delivery Truck	62.94	614.47	Manitoba	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	5/13/2011
6054	9/12/2011	Low	17	643.31	Express Air	10.68	37.84	Yukon	Corporate	Office Supplies	Storage & Organization	Small Box	9/13/2011
55425	9/12/2011	Critical	16	4373.8535	Express Air	7.69	273.37	Newfoundland	Corporate	Technology	Telephones and Communication	Small Box	11/2/2011
33665	9/12/2011	Low	16	12457.63	Delivery Truck	69.55	778.60	British Columbia	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	5/30/2011
54592	9/12/2011	Low	16	1971.56	Delivery Truck	26.85	123.22	Quebec	Small Business	Furniture	Bookcases	Jumbo Box	6/16/2011
3362	9/12/2011	Low	16	760.85	Regular Air	4.53	47.55	British Columbia	Small Business	Office Supplies	Storage & Organization	Small Box	8/6/2011
36708	9/12/2011	Not Specified	16	636.5	Regular Air	9.44	39.78	Saskachewan	Corporate	Technology	Office Machines	Medium Box	9/21/2011
17345	9/12/2011	Critical	16	195.61	Regular Air	5.83	12.23	Saskachewan	Small Business	Office Supplies	Paper	Wrap Bag	8/4/2011
57350	9/12/2011	High	16	4872.6675	Regular Air	8.8	304.54	British Columbia	Small Business	Technology	Telephones and Communication	Small Box	5/26/2011
51553	9/12/2011	Not Specified	16	320.04	Express Air	4.39	20.00	Alberta	Small Business	Office Supplies	Paper	Wrap Bag	11/29/2011
49026	9/13/2011	Low	16	411.75	Regular Air	8.99	25.73	British Columbia	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	3/12/2011
7680	9/13/2011	Not Specified	16	1141.37	Regular Air	19.99	71.34	Alberta	Small Business	Office Supplies	Paper	Small Box	4/8/2011
32452	9/13/2011	Medium	16	8.6	Regular Air	0.5	0.54	Ontario	Consumer	Office Supplies	Labels	Small Box	7/19/2011
50949	9/13/2011	Medium	16	4804.0385	Regular Air	8.8	300.25	Ontario	Corporate	Technology	Telephones and Communication	Small Box	2/6/2011
34434	9/14/2011	Not Specified	16	116.56	Regular Air	0.49	7.29	British Columbia	Small Business	Office Supplies	Labels	Small Box	5/11/2011
22532	9/14/2011	Critical	16	121.66	Regular Air	5.6	7.60	Northwest Territories	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	2/8/2011
52711	9/15/2011	Not Specified	16	755.19	Regular Air	8.99	47.20	New Brunswick	Home Office	Furniture	Office Furnishings	Small Pack	9/25/2011
4773	9/15/2011	Critical	16	311.38	Regular Air	5.72	19.46	Nova Scotia	Home Office	Office Supplies	Envelopes	Small Box	12/23/2011
42082	9/15/2011	Critical	16	76.42	Regular Air	3.01	4.78	Ontario	Small Business	Office Supplies	Paper	Wrap Bag	12/20/2011
43302	9/15/2011	Low	16	6888.6635	Regular Air	5	430.54	Nova Scotia	Corporate	Technology	Telephones and Communication	Small Box	8/30/2011
9062	9/15/2011	High	16	119.2	Regular Air	0.99	7.45	Nova Scotia	Consumer	Office Supplies	Rubber Bands	Wrap Bag	3/21/2011
5575	9/15/2011	Low	16	254.69	Regular Air	10.39	15.92	Saskachewan	Corporate	Office Supplies	Paper	Small Box	7/23/2011
55873	9/15/2011	Low	16	15602.93	Delivery Truck	26.53	975.18	Manitoba	Corporate	Technology	Office Machines	Jumbo Drum	11/26/2011
50854	9/15/2011	Critical	16	5744.24	Delivery Truck	28.14	359.02	Ontario	Corporate	Technology	Office Machines	Jumbo Drum	12/19/2011
2181	9/15/2011	Medium	16	15.87	Express Air	0.76	0.99	Ontario	Home Office	Office Supplies	Rubber Bands	Wrap Bag	9/14/2011
326	9/15/2011	High	16	218.27	Regular Air	4.92	13.64	Quebec	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	6/4/2011
23107	9/15/2011	Medium	16	43.29	Regular Air	7.57	2.71	New Brunswick	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	6/14/2011
25633	9/15/2011	Low	16	5140.08	Delivery Truck	51.92	321.26	British Columbia	Home Office	Furniture	Tables	Jumbo Box	8/6/2011
43814	9/15/2011	Medium	16	199.48	Regular Air	2.26	12.47	British Columbia	Corporate	Office Supplies	Paper	Wrap Bag	1/10/2011
6754	9/15/2011	High	16	2388.636	Regular Air	5.26	149.29	Ontario	Corporate	Technology	Telephones and Communication	Small Box	8/13/2011
512	9/15/2011	Low	16	1309.53	Regular Air	18.06	81.85	Saskachewan	Home Office	Furniture	Chairs & Chairmats	Large Box	5/19/2011
31303	9/15/2011	Low	16	306.13	Express Air	1.49	19.13	Nova Scotia	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	3/22/2011
7846	9/15/2011	Low	16	26.33	Regular Air	4.86	1.65	Quebec	Corporate	Furniture	Office Furnishings	Small Box	6/25/2011
42083	9/15/2011	Critical	16	5526.16	Regular Air	24.49	345.39	Alberta	Consumer	Furniture	Chairs & Chairmats	Large Box	12/13/2011
1539	9/15/2011	Low	16	511.83	Regular Air	13.18	31.99	Nunavut	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	3/11/2011
9829	9/15/2011	Critical	16	750.39	Regular Air	11.63	46.90	Saskachewan	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	12/9/2011
43239	9/16/2011	Not Specified	16	270.25	Regular Air	1.49	16.89	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	3/18/2011
12897	9/17/2011	Not Specified	16	211.55	Express Air	7.91	13.22	Ontario	Corporate	Office Supplies	Paper	Small Box	7/19/2011
52934	9/18/2011	Critical	16	92.15	Regular Air	0.5	5.76	Nova Scotia	Corporate	Office Supplies	Labels	Small Box	7/28/2011
24070	9/19/2011	High	16	170.42	Regular Air	4.97	10.65	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	3/16/2011
8513	9/19/2011	Low	16	163.78	Regular Air	8.51	10.24	Ontario	Small Business	Technology	Office Machines	Medium Box	7/17/2011
54083	9/19/2011	High	16	2700.41	Delivery Truck	23.19	168.78	Northwest Territories	Home Office	Office Supplies	Appliances	Jumbo Drum	7/23/2011
11719	9/19/2011	Not Specified	15	616.01	Regular Air	8.99	41.07	Manitoba	Home Office	Office Supplies	Pens & Art Supplies	Small Pack	2/5/2011
55075	9/19/2011	Critical	15	556.45	Delivery Truck	14.36	37.10	Nova Scotia	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	2/4/2011
43110	9/19/2011	High	15	21.01	Regular Air	5.02	1.40	Saskachewan	Corporate	Office Supplies	Paper	Small Box	2/6/2011
38786	9/19/2011	Medium	15	236.17	Delivery Truck	15.68	15.74	Manitoba	Consumer	Furniture	Office Furnishings	Jumbo Drum	6/20/2011
3363	9/19/2011	High	15	8185.89	Regular Air	11.37	545.73	Ontario	Home Office	Office Supplies	Storage & Organization	Small Box	9/22/2011
3460	9/20/2011	High	15	153.23	Regular Air	4.69	10.22	Ontario	Consumer	Office Supplies	Storage & Organization	Small Box	10/4/2011
40454	9/21/2011	Not Specified	15	1243.88	Regular Air	8.99	82.93	Quebec	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	4/24/2011
28773	9/22/2011	Low	15	2174.419	Regular Air	5	144.96	Alberta	Small Business	Technology	Telephones and Communication	Small Pack	2/17/2011
49952	9/22/2011	High	15	1323.67	Express Air	5.81	88.24	Northwest Territories	Corporate	Furniture	Office Furnishings	Medium Box	11/20/2011
46916	9/22/2011	High	15	103.79	Regular Air	0.5	6.92	New Brunswick	Home Office	Office Supplies	Labels	Small Box	10/5/2011
55520	9/22/2011	Critical	15	525.77	Express Air	5.99	35.05	Yukon	Small Business	Technology	Office Machines	Medium Box	5/8/2011
29383	9/22/2011	Medium	15	217.42	Regular Air	4	14.49	Ontario	Corporate	Furniture	Office Furnishings	Wrap Bag	11/19/2011
27015	9/22/2011	Low	15	1339.25	Regular Air	13.22	89.28	Ontario	Home Office	Office Supplies	Appliances	Small Box	12/31/2011
33571	9/22/2011	Medium	15	7.15	Regular Air	2.03	0.48	Manitoba	Consumer	Furniture	Office Furnishings	Wrap Bag	10/14/2011
32803	9/22/2011	Medium	15	96.07	Regular Air	2.5	6.40	Ontario	Corporate	Office Supplies	Envelopes	Small Box	12/18/2011
24422	9/22/2011	Critical	15	3467.28	Delivery Truck	29.21	231.15	Nova Scotia	Corporate	Furniture	Tables	Jumbo Box	12/31/2011
7367	9/22/2011	Low	15	269.93	Express Air	0.95	18.00	Nova Scotia	Small Business	Office Supplies	Paper	Wrap Bag	6/10/2011
34978	9/23/2011	High	15	165.51	Regular Air	6.83	11.03	Prince Edward Island	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	2/6/2011
34048	9/23/2011	Low	15	26.68	Regular Air	3.63	1.78	Prince Edward Island	Corporate	Furniture	Office Furnishings	Small Pack	3/30/2011
27430	9/23/2011	High	15	82.64	Regular Air	2.35	5.51	Quebec	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	2/1/2011
21346	9/23/2011	High	15	400.49	Regular Air	9.86	26.70	Yukon	Consumer	Office Supplies	Paper	Small Box	6/7/2011
59973	9/23/2011	Low	15	11039.75	Delivery Truck	14.7	735.98	Saskachewan	Small Business	Technology	Office Machines	Jumbo Drum	11/15/2011
55616	9/23/2011	High	15	437.478	Regular Air	1.25	29.17	Quebec	Consumer	Technology	Telephones and Communication	Small Pack	5/9/2011
51009	9/23/2011	Not Specified	15	48	Regular Air	6.92	3.20	Manitoba	Corporate	Furniture	Office Furnishings	Small Box	11/7/2011
19649	9/24/2011	High	15	1095.11	Delivery Truck	45.51	73.01	Saskachewan	Consumer	Furniture	Tables	Jumbo Box	5/5/2011
13126	9/24/2011	Not Specified	15	6325.65	Delivery Truck	28.63	421.71	Alberta	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	10/21/2011
28867	9/24/2011	Medium	15	866.73	Regular Air	6.5	57.78	Saskachewan	Corporate	Technology	Computer Peripherals	Small Box	7/23/2011
